Longitude,Latitude,Loc_Name,Area,Country_ID,Rainfall,Temperature,Soil_Type,Presence
35.71027778,2.265555556,ngataparin turkana s,250,KE,77.13,23.91,Clay ,0
35.675,2.350277778,kamarese,180,KE,290.54,6.74,Loam,0
37.42972222,3.120833333,Taka Ballo kalacha-m,2,KE,240.41,16.62,Peat,0
37.42888889,3.123611111,Taka Ballo kalacha-m,1.5,KE,204.28,29.07,Peat,0
36.95833333,3.199444444,Marsabit County El-I,5,KE,75.28,33.89,Alluvial,1
36.89555556,3.114722222,Marsabit County-Kono,10,KE,93.35,34.9,Laterite,1
36.87527778,3.091944444,Marsabit County-Gas,20,KE,207.74,20.45,Laterite,0
36.83416667,3.050277778,gas,0.69999999,KE,129.84,6.34,Clay ,0
36.82666667,3.066388889,gas,4,KE,354.91,37.49,Unknown,0
37.08138889,2.590555556,marsabit county  olt,2,KE,203.66,37.96,Peat,0
37.08361111,2.575833333,Marsabit county-loli,2,KE,95.62,18.21,Unknown,0
35.61638889,3.1,Turkana county,100,KE,124.41,7.52,Alluvial,0
37.00972222,3.285277778,Marsabit County Nort,5,KE,31.64,22.6,Laterite,0
35.03722222,2.843611111,turkana county loima,40,KE,51.78,9.35,Clay ,0
37.00944444,3.285,Marsabit County Nort,2,KE,173.84,40.17,Alluvial,0
37.00944444,3.284722222,Marsabit County Nort,2,KE,121.93,6.92,Alluvial,0
36.17666667,2.053888889,"Turkana county,turka",850,KE,21.42,21.02,Sandy ,0
37.41722222,3.121388889,kalacha godha,1,KE,173.27,15.59,Loam,0
36.7175,2.756111111,Marsabit county loiy,4,KE,52.39,12.05,Loam,0
42.09527778,6.201944444,after zone imay dist,150,ET,203.35,12.69,Peat,0
43.31138889,7.307222222,somali.region.nogob.,50,ET,354.72,5.68,Unknown,0
41.48111111,6.603333333,Oromia East Bale Zon,50,ET,343.09,9.75,Alluvial,0
39.88138889,12.36416667,Afar/yallo,2,ET,324.15,10.22,Peat,0
39.86222222,12.36805556,Afar/Yallo5,5,ET,106,5.21,Peat,0
39.86833333,12.38833333,Afar/Yalo,5,ET,300.39,18.22,Loam,0
41.63361111,6.563333333,"Oromia East Bale, Bo",100,ET,131.35,38.72,Sandy ,0
42.68111111,6.998055556,Somali.nogob zone du,100,ET,126.69,36.75,Loam,1
39.84472222,12.36166667,Afar/yallo,10,ET,320.64,15.01,Clay ,0
36.93416667,3.174166667,Marsabit County - El,2,KE,95.11,22.11,Laterite,0
35.30277778,2.895555556,between lorugum and,100,KE,388.93,34.4,Laterite,0
35.26083333,2.886111111,lorugum,50,KE,208.36,33.4,Laterite,0
36.93055556,3.174722222,Marsabit County -El,5,KE,59.88,22.06,Laterite,0
34.97305556,2.808611111,towards Lokiriama,1,KE,351.59,15.12,Laterite,0
35.09722222,2.859166667,Nakorimunyen,500,KE,6.79,17.04,Sandy ,0
36.61888889,2.895,morukapel Palo regio,3,KE,204.28,39.63,Laterite,0
36.94,3.190555556,Marsabit County -El,5,KE,176.53,19.6,Peat,0
36.94055556,3.190555556,Marsabit County - El,8,KE,249.06,20.16,Unknown,0
37.29888889,2.924444444,Marsabit County _Oll,4,KE,39.93,40.9,Alluvial,1
37.28805556,2.873888889,Marsabit County_Ollo,5,KE,326.88,27.11,Peat,0
37.28805556,2.873888889,Marsabit County_Ollo,5,KE,215.04,13.28,Peat,0
37.28611111,2.870555556,Marsabit County _Oll,5,KE,188.52,27.53,Unknown,0
35.25111111,2.882777778,Lorugum  center,50,KE,386.87,32.02,Unknown,0
37.26,2.896944444,Marsabit County_Ollo,3,KE,342.19,36.47,Peat,0
37.2625,2.905277778,Marsabit County_Ollo,3,KE,35.76,21.19,Clay ,0
37.27083333,2.918055556,Marsabit County_Ollo,2.5,KE,35.7,16.16,Laterite,0
35.68388889,2.338333333,Turkana Lokichar,1,KE,310.4,35.94,Loam,0
35.68388889,2.338333333,Nakukulas,1,KE,6.27,28.69,Laterite,0
35.68388889,2.338333333,Turkana Lokichar,0.5,KE,316.52,37.42,Peat,0
35.68972222,2.326388889,Turkana,1.5,KE,294.28,16.55,Unknown,0
35.05583333,2.846666667,turkana county loima,40,KE,158.77,17.19,Alluvial,0
35.79361111,3.064166667,"Turkana, Apith",100,KE,112.89,17.76,Laterite,0
37.48805556,2.3975,Marsabit County-Riri,2,KE,59.09,17.8,Loam,0
37.09583333,2.594444444,Marsbit County-Kulus,3,KE,102.17,23.26,Sandy ,0
37.295,2.921388889,Marsabit County-Aril,2,KE,385.13,19.59,Peat,0
35.90583333,2.971388889,Turkana,50,KE,320.34,33.09,Sandy ,0
35.73138889,2.236388889,ikwapalopeot,1,KE,114.41,35.53,Clay ,0
35.73805556,2.248611111,kanaiki,3,KE,62.89,5.04,Loam,0
35.91638889,2.960555556,Turkana,100,KE,54.21,15.36,Alluvial,0
37.25694444,2.861388889,Marsabit County_Ollo,5,KE,274.28,36.04,Alluvial,0
37.25444444,2.885833333,Marsabit  County_Oll,4,KE,283.39,12.08,Clay ,0
37.06833333,3.321388889,Goricha darer qalqac,0.5,KE,306.3,15.96,Peat,0
35.60694444,3.095277778,Namariat village kan,1,KE,215.02,30.87,Loam,0
37.47333333,2.32,"urr,marsabit county",50,KE,145.17,7.95,Peat,0
37.47083333,2.320555556,"Tori yoh gudhan,mars",100,KE,141.56,13.81,Clay ,0
35.72361111,2.280277778,Lokichar,2,KE,242.53,37.47,Peat,0
35.74388889,2.245833333,Turkana Lokichar,1.5,KE,99.48,17.48,Peat,0
35.76388889,2.222777778,Turkana Lokichar,0.5,KE,65.36,32.1,Sandy ,1
35.76027778,2.221388889,"Turkana county,turka",20,KE,371.23,39.92,Sandy ,0
36.93055556,3.1925,elborumagado,25,KE,234.43,32.5,Clay ,0
37.29527778,2.961111111,Marsabit County-kiwa,2,KE,26.59,6.98,Sandy ,0
36.71694444,2.749166667,"Marsabit County, Loi",10,KE,191.92,34.98,Unknown,0
36.83027778,2.256944444,SAMBURU COUNTY MANYA,80,KE,380.72,9.9,Sandy ,0
37.06583333,3.319444444,MARSABIT COUNTY-EL.i,3,KE,201.18,27.41,Loam,0
37.06722222,3.320555556,Goricha,0.2,KE,32.2,37.93,Loam,1
35.72111111,2.280277778,"lokitoliwo, Turkana",50,KE,105.75,34.38,Sandy ,1
36.92722222,3.184444444,elborumagado,31,KE,245.22,5.71,Laterite,0
35.77666667,2.205277778,ngiburin,150,KE,195.58,32.83,Laterite,0
36.5725,2.896111111,Namoru napus,2,KE,362.51,18.97,Clay ,0
37.03888889,3.273888889,Marsabit County Nort,3,KE,147.52,16.38,Clay ,0
36.83027778,2.507777778,Marsabit county-Sari,0.5,KE,317.96,40.84,Unknown,
37.26277778,2.908888889,Marsabit County_Ollo,2,KE,290.08,21.49,Loam,0
36.92861111,3.183888889,Marsabit County -El,10,KE,287.84,10.32,Alluvial,0
35.76416667,2.222777778,Ngamia  three in Nak,500,KE,14.38,37.68,Alluvial,0
37.03694444,3.283888889,Marsabit County Nort,2,KE,235.3,36.38,Laterite,0
36.82972222,2.508611111,Marsabit county-Sari,1,KE,273.88,6.17,Laterite,0
36.82944444,2.509166667,Marsabit county-Sari,0.5,KE,19.56,39.78,Laterite,0
36.82916667,2.508611111,Marsabit county-Sari,0.5,KE,149.55,6.3,Alluvial,0
36.82861111,2.508888889,Marsabit county-Sari,0.5,KE,98.05,37.51,Laterite,1
35.79888889,2.205277778,tullow office Nakuku,500,KE,129.94,38.99,Peat,0
36.73194444,2.745277778,"marsabit county,loiy",2,KE,72,5.35,Sandy ,0
36.71777778,2.754722222,"Marsabit County,loiy",2,KE,128.38,27.71,Laterite,0
36.93944444,3.184722222,Marsabit County - El,8,KE,361.11,34.02,Peat,0
35.77555556,2.189444444,"lotepakiru, Nakukula",10,KE,372.66,29.01,Clay ,0
35.77805556,2.186666667,"Nachurokalei,in Naku",20,KE,199.28,28.48,Laterite,0
35.77694444,2.188333333,Ekoropus in Nakukula,5,KE,336.68,10.9,Alluvial,0
36.93388889,3.186388889,Marsabit County -El,7,KE,258.51,32.9,Clay ,0
37.28972222,2.901944444,Marsabit County_Ollo,2,KE,50.35,32.75,Sandy ,1
37.28416667,2.868611111,Marsabit County _Oll,2,KE,221.06,34.87,Peat,0
37.28416667,2.868611111,Marsabit County_Ollo,2,KE,198.4,33.32,Laterite,0
36.93361111,3.190555556,Marsabit County -El,5,KE,168.72,37.71,Loam,0
36.93388889,3.19,Marsabit County - El,8,KE,166.03,11.65,Peat,0
35.63694444,3.117777778,"Turkana County, Turk",9,KE,389.09,28.8,Laterite,0
35.58694444,3.088055556,Turkana County,250,KE,343.5,19.63,Laterite,0
37.0425,3.268055556,Marsabit County Nort,3,KE,67.92,35.66,Loam,1
37.0425,3.267777778,Marsabit County Nort,3,KE,391.12,28.03,Clay ,0
37.0425,3.267777778,Marsabit County Nort,5,KE,291,21.66,Unknown,0
37.06694444,3.326944444,korka,2,KE,379.74,26.09,Sandy ,0
36.99527778,3.250555556,El Isacko Mallarme,0.01,KE,36.57,24.54,Peat,0
35.70722222,2.299444444,Nakuja engomo,1000,KE,253.99,15.04,Peat,0
37.06694444,3.326944444,korka,2,KE,148.33,15.6,Peat,0
36.93527778,3.188888889,Marsabit County -El,15,KE,356.22,39.44,Loam,0
36.93583333,3.188888889,Marsabit County -El,10,KE,63.01,35.94,Sandy ,1
36.93611111,3.189166667,Marsabit County -El,4,KE,296.14,32.74,Peat,0
36.93666667,3.188611111,MARSABIT-El Boru Mag,5,KE,199.49,14.55,Laterite,0
36.7175,2.756111111,Marsabit county    l,2,KE,180.03,16.75,Clay ,0
36.93583333,3.187222222,Marsabit County -El,7,KE,315.57,33.07,Laterite,0
37.03777778,3.294722222,"Hori Dika, Marsabit",0.1,KE,25.93,5.08,Loam,0
37.42805556,3.129166667,Marsabit county kala,3,KE,208.49,33.2,Laterite,0
36.96444444,3.204722222,El Boru Magadho,1.5,KE,122.46,6.88,Peat,0
37.42722222,3.130833333,kalacha kutur villag,2.3,KE,58.24,13.7,Loam,0
35.19638889,2.831388889,turkana county loima,80,KE,129.15,34.96,Unknown,0
35.59694444,3.100277778,Nabulon-Turkana cent,1,KE,116.51,8.68,Clay ,0
35.71027778,2.266111111,"ngataparin, Turkana",5000,KE,42.1,27.98,Loam,1
37.23638889,2.881944444,Marsabit County_Ollo,2,KE,312.92,10.97,Alluvial,0
37.24472222,2.885277778,Marsabit County_Ollo,2,KE,165.26,22.49,Loam,0
37.07,3.331666667,korka,4,KE,240.05,39.56,Laterite,0
37.00194444,3.256944444,Marsabit County-EL.i,6,KE,242.72,6.09,Clay ,0
37.00194444,3.256944444,Marsabit County-El.i,8,KE,31.95,28.51,Sandy ,1
36.69166667,2.654444444,marsabit county  lak,2,KE,113.5,9.77,Alluvial,0
37.42833333,3.128333333,Marsabit county kalc,2,KE,300.28,31.85,Sandy ,0
37.03861111,3.295555556,horr Guda,4,KE,106.83,9.48,Peat,0
35.04083333,2.714722222,"Turkana County,Loima",0.89999998,KE,45.6,35.22,Unknown,1
35.04472222,2.716388889,"Turkana County,Loima",0.2,KE,279.95,35.35,Alluvial,0
36.965,3.2025,"El Boru Magafho, Mat",0.5,KE,137.43,17.33,Loam,0
36.96638889,3.200277778,"Lag El Boru, Marsabi",2.5,KE,77.86,5.24,Sandy ,0
35.62805556,3.098055556,Turkana County,2,KE,169.55,28.14,Peat,0
35.62805556,3.098055556,Turkana County,2,KE,276.93,12.81,Alluvial,0
37.06777778,3.326666667,korka,5,KE,121.81,18.17,Unknown,0
37.55583333,2.476111111,"Marsabit County,karg",5,KE,371.96,26.61,Sandy ,0
36.24222222,2.670277778,"Kangirisae, Nakoret",0.12,KE,339.11,28.07,Alluvial,0
37.03611111,3.286111111,Marsabit County Nort,4,KE,99.84,9.03,Alluvial,0
37.38472222,3.097222222,kalacha dida,1.5,KE,86.94,18.17,Alluvial,0
35.64277778,2.366111111,kenya power-turkana,200,KE,110.33,25.06,Alluvial,1
37.06583333,3.319444444,Marsabit County-El I,1,KE,324.28,12.95,Unknown,0
37.41472222,3.139722222,"kalacha,around emc w",1.2,KE,156.88,12.62,Laterite,0
35.65055556,3.12,"Turkana County, Turk",3,KE,371.28,17.89,Unknown,0
35.64972222,3.119444444,"Turkana County, Turk",7,KE,371.52,6.41,Sandy ,0
37.30305556,3.002777778,Marsabit County_Ollo,2,KE,207.52,12.93,Loam,0
37.29527778,2.932222222,Marsabit County_Ollo,4,KE,123.47,39.82,Loam,1
37.06333333,3.323333333,Dathot laman,600,KE,334.53,19.83,Loam,0
37.09722222,2.556666667,Marsabit County -olt,2,KE,164.4,31.13,Sandy ,0
36.82777778,3.144722222,"Barambate, marsabit",5.1999998,KE,318.43,7.87,Laterite,0
36.61888889,2.895,Loruz Palo region,1,KE,261.61,10.49,Alluvial,0
36.82805556,3.144444444,"barambate, gas, mars",2.5,KE,54.07,39.38,Loam,1
37.03222222,3.278333333,Marsabit County Nort,5,KE,75.62,9.83,Unknown,0
37.30916667,3.025277778,"Ollum, Marsabit",1.5,KE,311.5,5.68,Peat,0
37.30638889,3.006666667,"Ollom, Marsabit",3,KE,359.27,24.86,Sandy ,0
37.30638889,3.007777778,"Ollom, Marsabit",1,KE,247.91,5.64,Loam,0
35.60861111,3.090555556,Turkana County,10,KE,208.94,18.5,Laterite,0
37.06833333,3.321388889,elborumagado,12,KE,388.52,22.17,Alluvial,0
37.30833333,3.025,Marsabit County- Olo,10,KE,203.01,38.18,Unknown,0
37.50277778,2.415277778,"Ririma, Marsabit",1,KE,279.97,20.68,Peat,0
37.5425,2.482777778,"Kargi, Marsabit",1,KE,160.94,36.83,Unknown,0
37.13222222,2.532222222,"oltorot, Marsabit",2,KE,65.34,25.75,Alluvial,1
37.07222222,2.670833333,"Ngelechimani, Marsab",2,KE,98.03,26.94,Peat,1
36.23388889,2.566388889,"Kangirisae, loupwala",0.12,KE,388.74,15.27,Loam,0
37.25055556,2.856944444,Marsabit County,5,KE,221.24,20.35,Peat,0
37.25055556,2.856944444,Marsabit County-el g,5,KE,300.52,11,Clay ,0
35.59333333,3.100555556,sandfields-Lodwar Tu,1,KE,234.79,18.9,Sandy ,0
35.7575,2.219722222,kangura kochodin War,50,KE,136.07,16.23,Unknown,0
35.30111111,3.291944444,Turkana County,0.25,KE,145.47,13.61,Sandy ,0
37.34138889,3.610555556,Balesa location nort,3,KE,27.17,19.05,Unknown,0
37.63611111,2.921944444,Manyatta Guyo Roba,2.0999999,KE,276.93,11.59,Sandy ,0
36.71805556,2.754722222,Mqarsabit County. lo,2,KE,270.13,13.95,Unknown,0
35.70416667,2.303611111,Riamriame,250,KE,241.86,19.59,Loam,0
35.71388889,2.288888889,nganomata,100,KE,248.82,27.62,Sandy ,0
35.74055556,2.247222222,kanaiki,300,KE,28.88,6.99,Unknown,0
35.74944444,2.237222222,lotimaan,200,KE,45.94,31.65,Alluvial,1
35.59777778,3.095555556,Juluk,10,KE,207.14,6.16,Unknown,0
36.71805556,2.755,"Marsabit County,loiy",2,KE,235.09,13.41,Clay ,0
37.03694444,3.27,Marsabit County Nort,4,KE,310.32,35.37,Alluvial,0
37.56916667,1.561666667,marsabit county loro,2,KE,193.43,6.85,Loam,0
37.44666667,3.141944444,kalacha around socia,0.30000001,KE,27.57,40.9,Sandy ,1
37.07222222,2.669444444,Marsabit County Ngel,2,KE,371.22,7.65,Loam,0
36.6275,2.875555556,Nakamasune Palo Mars,4,KE,234.84,21.51,Unknown,0
37.07138889,2.676111111,Marsabit County-Arap,2,KE,57.32,5.94,Peat,0
37.17611111,2.528888889,"MARSABIT COUNTY, FAL",1,KE,123.21,31.94,Clay ,0
37.27055556,2.519444444,"MARSABIT COUNTY, Hed",1,KE,259.7,21.56,Peat,0
37.43638889,2.495555556,"MARSABIT COUNTY, Hal",1,KE,256.05,26.07,Sandy ,0
37.4875,2.388055556,MARSABIT COUNTY Riri,1,KE,8.76,36.15,Clay ,0
37.06916667,3.321944444,korka,1,KE,108.05,39.59,Sandy ,1
37.13277778,2.532222222,"MARSABIT COUNTY, Hed",1,KE,96.9,5.5,Loam,0
37.17611111,2.528888889,Marsabit County-karg,2,KE,294.87,23.63,Unknown,0
35.99527778,3.074166667,Turkana5,5,KE,292.32,9.56,Peat,0
37.445,2.494166667,Marsabit County- Ali,3,KE,128.95,40.95,Clay ,0
37.44972222,2.493333333,Marsabit County-Alib,2,KE,112.55,34.81,Alluvial,1
37.04111111,3.273055556,Marsabit County bura,3,KE,278.65,11.08,Alluvial,0
37.48805556,2.395277778,Marsabit County-riri,5,KE,225.9,8.79,Laterite,0
37.48722222,2.393333333,Marsabit County-Riri,3,KE,257.58,22.1,Clay ,0
37.54833333,2.486388889,Marsabit County-karg,2,KE,118.52,23.46,Alluvial,0
37.54277778,2.4825,Marsabit County-karg,3,KE,190.61,33.17,Sandy ,0
37.07222222,2.667777778,Marsabit County-letu,2,KE,391.67,36.32,Alluvial,0
36.94916667,3.19,Marsabit County - El,4,KE,193.79,13.17,Alluvial,0
36.94833333,3.1875,Marsabit County -El,10,KE,271.05,11.93,Alluvial,0
36.94833333,3.187222222,Marsabit County -El,5,KE,105.4,5.49,Sandy ,0
35.60805556,3.109722222,Turkana County,1,KE,137.44,38.72,Clay ,0
36.93361111,3.184722222,Marsabit County - El,4,KE,189.79,40.68,Peat,0
36.785,2.522777778,"marsabit,loiyangalan",3,KE,374.17,31.81,Unknown,0
37.05972222,3.314444444,Bura - North Horr,3,KE,274.17,36.44,Laterite,0
37.07472222,3.325,Russo thiqo,400,KE,107.65,15.56,Peat,0
36.93694444,3.19,Marsabit County - El,2,KE,228.48,6.15,Peat,0
36.82833333,2.466944444,Marsabit county-Sari,1,KE,103.58,19.61,Sandy ,0
36.8275,2.466111111,Marsabit county-Sari,1,KE,118.19,31.98,Sandy ,1
37.06527778,3.319444444,Marsabit County-EL.i,5,KE,80.35,13.49,Peat,0
37.06555556,3.319444444,Marsabit County-el i,2,KE,356.08,28.71,Sandy ,0
37.06972222,3.320277778,Marsabit County Nort,3,KE,92.41,39.57,Sandy ,1
36.94333333,3.188888889,Marsabit County - El,3,KE,253.46,11.39,Unknown,0
36.82694444,2.465,Marsabit county-Sari,0.5,KE,110.38,24.17,Unknown,0
36.71916667,2.762222222,"marsabit county,loiy",1,KE,235.01,19.59,Sandy ,0
36.935,3.191944444,elborumagado,0.5,KE,197.19,33.51,Peat,0
36.93361111,3.192777778,elborumagado,13,KE,196.83,32.55,Unknown,0
36.72277778,2.741111111,"Santur,Loiyangalani",50,KE,311.34,18.99,Alluvial,0
36.505,3.309722222,Marsabit County -Kor,3,KE,224.81,23.38,Clay ,0
36.745,3.301388889,Marsabit county-wann,3,KE,195.6,9.53,Alluvial,0
36.68833333,3.331111111,Marsabit County- Wan,3,KE,205.21,39.83,Laterite,0
35.6075,3.086388889,Turkana County,5,KE,363.1,20.73,Clay ,0
35.7975,2.205,"Turkana county, turk",200,KE,208.89,33.01,Alluvial,0
35.81194444,2.210277778,nakukulas,100,KE,118.69,40.38,Laterite,1
35.74,2.212222222,Karen lokieny,2,KE,22.5,23.3,Alluvial,0
35.74888889,2.2,"Turkana county,turka",250,KE,220.43,12.9,Laterite,0
35.25805556,2.875,Turkana County,100,KE,227.48,39.79,Laterite,0
36.89638889,2.246111111,Soit Elmotonyi lonjo,80,KE,215.04,14.32,Sandy ,0
36.83111111,2.506666667,Marsabit county-Sari,0.5,KE,78.47,24.54,Laterite,0
36.24666667,2.641944444,"Kangirisae, Kangiris",0.1,KE,396.98,39.23,Alluvial,0
37.29777778,2.915277778,Marsabit County_Arri,5,KE,176.31,24.37,Clay ,0
37.28972222,2.875277778,Marsabit County _Oll,5,KE,310.2,31.73,Clay ,0
37.25,2.866111111,Marsabit County_Ollo,3,KE,71.88,39.9,Sandy ,1
37.24472222,2.869722222,Marsabit County_Ollo,4,KE,128.48,20.03,Laterite,0
37.23777778,2.875555556,Marsabit County_Ollo,2,KE,247.9,27.69,Unknown,0
35.79138889,2.205555556,ngamia one secondary,5,KE,91.54,15.97,Peat,0
35.75222222,2.194166667,naukot arengan,1,KE,74.09,19,Laterite,0
44.10138889,9.555,"Sh.nuur, Hargeisa ,",2,SO,281.88,29.45,Laterite,0
43.22333333,9.946388889,camuud universty,2,SO,9.09,31.76,Clay ,0
44.00777778,9.148333333,banka Gumbraha/Balig,100,SO,246.58,14.09,Peat,0
44.10083333,9.550277778,"Mohamed mooge, harge",1,SO,24.44,8.53,Laterite,0
37.30861111,3.023888889,Marsabit County-Kala,20,KE,104.21,17.72,Alluvial,0
37.17305556,2.529166667,marsabit county-Fala,2,KE,21.11,39.5,Sandy ,0
37.17611111,2.528888889,marsabit county _Fal,2,KE,376.77,26.77,Clay ,0
37.42583333,2.498055556,marsabit county _Ali,2,KE,125.93,26.07,Clay ,0
37.48694444,2.393055556,marsabit county _Rir,3,KE,316.89,8.2,Clay ,0
37.5425,2.4825,marsabit county _Nge,2,KE,132.07,28.45,Unknown,0
37.63694444,2.993611111,Marsabit County-Bule,8,KE,108.26,29.01,Unknown,1
35.64472222,2.368055556,"Kenya power, lokicha",20,KE,220.68,26.32,Alluvial,0
37.30527778,3.009166667,Marsabit County-Olom,5,KE,201.67,23.72,Loam,0
37.30333333,3.0025,Marsabit,2,KE,308.96,21.29,Laterite,0
35.47861111,3.229444444,Turkana County,30,KE,227.2,22.83,Peat,0
36.92805556,3.186666667,Marsabit County,0.5,KE,231.56,18.86,Alluvial,0
36.92833333,3.186388889,Marsabit County,10,KE,193.72,5.65,Sandy ,0
36.92805556,3.185833333,elborumagado,0.80000001,KE,288.97,13.34,Peat,0
37.30777778,3.025277778,marsabit olom villag,1,KE,346.28,36.83,Loam,0
37.27527778,2.519166667,Hedad Marsabit,1,KE,43.99,31.31,Clay ,0
36.2375,2.681666667,"kangirisae, Nakoret",0.13,KE,310.54,19.9,Peat,0
35.39666667,3.150277778,"Loima,Turkwel,Kaituk",20,KE,157.46,17.57,Unknown,0
35.39083333,3.148888889,"Loima,Turkwel,Kaituk",50,KE,234.2,19.48,Peat,0
35.39222222,3.152777778,"Loima,Turkwel,Kaituk",25,KE,40.58,12.75,Sandy ,0
35.39083333,3.153055556,"Loima,Turkwel,Kaituk",50,KE,26.77,27.91,Alluvial,1
35.675,3.225277778,"Turkana Central, Tow",5,KE,39.09,20.04,Unknown,0
37.49527778,2.486388889,Marsabit County-Karg,3,KE,258.01,40.68,Clay ,0
37.44277778,2.494444444,Marsabit County,3,KE,35.78,30.64,Peat,1
37.28194444,2.5175,Marsabit County- Fal,4,KE,96.69,37.85,Sandy ,1
37.28138889,2.5175,Marsabit County-fall,5,KE,193.87,38.71,Loam,0
37.08222222,2.532222222,Marsabit County-2km,5,KE,66.24,23.34,Peat,0
43.16666667,9.965833333,turqaylo awdal.Boram,1,SO,298.61,31.01,Peat,0
43.16888889,9.971388889,Tuurqeylo,10,SO,181.48,28.78,Clay ,0
43.16916667,9.971666667,Tuur Qeylo,10,SO,288.55,9.41,Laterite,0
44.11361111,9.516666667,Barakaca Digale vill,10,SO,100.46,13.42,Alluvial,0
43.2025,9.941388889,Qoor_ gaab,50,SO,125.96,17.98,Loam,0
37.29833333,2.983055556,Marsabit County Olom,10,KE,100.22,14.74,Clay ,0
35.7225,2.2825,Turkana County,3,KE,183.67,40.31,Peat,0
35.17333333,3.521111111,turkana county (kobu,40,KE,103.88,21.78,Clay ,0
35.17583333,3.520833333,turkana county,50,KE,7.81,13.88,Sandy ,0
37.30444444,3.010555556,Marsabit County_Ollo,2.5,KE,199.15,22.39,Clay ,0
37.21972222,2.893611111,Marsabit County_Ollo,3,KE,337.73,37.88,Alluvial,0
37.22138889,2.867777778,Marsabit County_Ollo,3,KE,367.77,16.56,Sandy ,0
37.22055556,2.869722222,county Marsabit,2,KE,47.76,11.66,Sandy ,0
36.2625,2.627222222,"Kangirisae, Nachoto",23,KE,73.46,31.76,Laterite,1
36.91333333,3.142222222,Marsabit County -El,7,KE,225.84,30.79,Unknown,0
36.69333333,2.855,marsabit county komo,1,KE,68.04,22.04,Alluvial,0
35.59611111,3.076388889,Turkana County meseo,9,KE,152.97,11.27,Laterite,0
36.12,2.131111111,katilia center,1,KE,173.74,12.57,Laterite,0
35.73194444,2.231666667,"Turkana County, Kalo",10,KE,60.48,32.53,Alluvial,1
39.05388889,3.318055556,Odda Marsabit county,92,KE,34.9,13.17,Laterite,0
39.0525,3.316666667,Odda Marsabit county,9,KE,30.72,36.71,Loam,0
39.05222222,3.316388889,Odda Marsabit county,9,KE,74.71,15.48,Unknown,0
39.05222222,3.316388889,Odda Marsabit county,9,KE,211.99,38.1,Laterite,0
39.05222222,3.316666667,Odda Marsabit county,9,KE,374.98,6.23,Clay ,0
39.0525,3.316666667,Odda Marsabit county,9,KE,128.92,10.83,Clay ,0
37.03833333,3.277777778,Marsabit County Nort,2,KE,197.14,25.07,Laterite,0
37.25222222,2.905277778,Marsabit  County  _O,5,KE,188.35,28.72,Peat,0
37.21861111,2.885833333,Marsabit  County _Ol,5,KE,198.08,33.91,Clay ,0
36.93055556,3.182222222,Marsabit County -El,5,KE,75.08,20.8,Alluvial,0
36.7125,2.729166667,Marsabit County Loiy,3,KE,28.68,28.91,Sandy ,1
37.42666667,3.129722222,kalacha at slaughter,0.2,KE,12.1,10.47,Sandy ,0
35.20666667,2.800833333,"Turkana County,Esany",0.2,KE,126.09,19.58,Laterite,0
36.61861111,2.895,nakwakolea region mb,4,KE,90.13,34.47,Alluvial,1
35.75222222,2.265277778,Turkana County,15,KE,382.91,9.82,Unknown,0
37.0825,2.577777778,Marsabit County-itie,2,KE,203.77,40.92,Laterite,0
35.75277778,2.265555556,"Turkana county,Kaime",3,KE,257.29,6.72,Clay ,0
35.65305556,3.163055556,Turkana kakwanyang,0.5,KE,140.14,23.35,Peat,0
36.7125,2.729166667,Marsabit County Loiy,2,KE,171.11,12.74,Clay ,0
35.09166667,2.780555556,"Turkana,Naberu",3,KE,145.62,5.49,Alluvial,0
35.07694444,2.798333333,"Turkana County,Nalii",3,KE,286.09,34.49,Peat,0
35.07444444,2.804722222,"Turkana county,Locho",0.2,KE,164.17,7.29,Clay ,0
35.75277778,2.265555556,"Turkana county,Kaime",3,KE,189.19,32.98,Peat,0
35.68472222,3.135277778,kalotum,1,KE,96.55,5.22,Unknown,0
35.75277778,2.265555556,Turkana county,4,KE,304.08,16.99,Peat,0
35.06277778,2.849444444,"Turkana County,Iyana",3,KE,122,19.78,Sandy ,0
35.05833333,2.846666667,"Turkana County,Wanja",2,KE,312.35,34.72,Clay ,0
36.81583333,2.534444444,Marsabit county-Sari,0.050000001,KE,297.7,36.51,Alluvial,0
35.68527778,3.239166667,"Turkana Central, Tow",100,KE,65.94,21.74,Unknown,0
35.39861111,3.151666667,"Loima,Turkwel,Kaituk",50,KE,293.46,23.08,Sandy ,0
36.84527778,3.074722222,elborumagado,10,KE,198.18,25.64,Laterite,0
35.70388889,3.242222222,Turkana County,3,KE,14.39,37.36,Peat,0
36.85166667,3.070833333,qete road,2,KE,155.5,20.71,Loam,0
36.83805556,3.063055556,konon gas,0.89999998,KE,265.99,33.59,Sandy ,0
37.07944444,2.594722222,Marsabit county-ngel,3,KE,387.33,18.86,Clay ,0
36.24361111,2.683888889,"Kangirisae, Nakoret",0.12,KE,387.57,32.81,Clay ,0
35.70388889,3.2425,"Turkana Central, Tow",3,KE,221.28,32.39,Clay ,0
35.48305556,3.134444444,Turkana County,25,KE,57.27,21.27,Sandy ,0
36.92361111,3.191944444,elborumagado,14,KE,214.51,29.08,Peat,0
36.24694444,2.670555556,"Kangirisae, Nakoret",0.5,KE,292.67,38.61,Alluvial,0
36.80194444,2.516111111,Marsabit county-Sari,1,KE,15.84,23.01,Sandy ,0
